	Name	Address	City	State	Zipcode	H3 Index	Latitude	Longitude
989	Benu	22 Hawthorne St.	San Francisco	California	94105	8f283082a14884c	37.7853763	-122.3990601
990	Saru	3856 24th St.	San Francisco	California	94114	8f283082cae85a8	37.7516715	-122.4287658
991	Niku Steakhouse	61 Division St.	San Francisco	California	94103	8f283082e35bbb0	37.7697497	-122.4036208
992	The Snug	2301 Fillmore St.	San Francisco	California	94115	8f283082bb616c4	37.790806	-122.43427
993	Flores	2030 Union St.	San Francisco	California	94123	8f2830876db318d	37.7975502	-122.4326948
994	Okane	669 Townsend St.	San Francisco	California	94103	8f283082e2700d0	37.770634	-122.403015
995	A16	2355 Chestnut St.	San Francisco	California	94123	8f2830876c6eb09	37.7999626	-122.4421573
996	O' by Claude Le Tohic	165 O'Farrell St.	San Francisco	California	94102	8f283082aa5ec4e	37.7863767	-122.4074317
997	Cotogna	490 Pacific Ave.	San Francisco	California	94133	8f283082b592cf0	37.7974268	-122.4034608
998	Zero Zero	826 Folsom St.	San Francisco	California	94107	8f283082aba0b51	37.78157	-122.401955
999	Quince	470 Pacific Ave.	San Francisco	California	94133	8f283080c9652c2	37.7975054	-122.4032607
1000	Mourad	140 New Montgomery St.	San Francisco	California	94105	8f283082aa9378c	37.78695	-122.39987
1001	Zuni Café	1658 Market St.	San Francisco	California	94102	8f2830828075036	37.7737194	-122.4212575
1002	Routier	2801 California St.	San Francisco	California	94115	8f2830829701ccc	37.7879899	-122.4405741
1003	Angler SF	132 The Embarcadero	San Francisco	California	94105	8f283082a625da3	37.793167	-122.39213
1004	Sociale	3665 Sacramento St.	San Francisco	California	94118	8f2830829351c1b	37.7872221	-122.4530438
1005	Fiorella	2339 Clement St.	San Francisco	California	94121	8f283095b470053	37.78197	-122.48453
1006	Kin Khao	55 Cyril Magnin St.	San Francisco	California	94102	8f283082aa6a8e0	37.785267	-122.40951
1007	Central Kitchen	3000 20th St.	San Francisco	California	94110	8f283082c78a326	37.7592412	-122.4110505
1008	Ramenwell	3378 18th St.	San Francisco	California	94110	8f283082c6494d6	37.761906	-122.41884
1009	Robin	620 Gough St.	San Francisco	California	94102	8f283082838bb2e	37.77919	-122.42336
1010	Trestle	531 Jackson St.	San Francisco	California	94133	8f283082b5b39a3	37.796303	-122.40457
1011	Gary Danko	800 North Point St.	San Francisco	California	94109	8f283082b64e9a0	37.8058115	-122.4206863
1012	Five Happiness	4142 Geary Blvd.	San Francisco	California	94118	8f283095a6c6294	37.781155	-122.46392
1013	SPQR	1911 Fillmore St.	San Francisco	California	94115	8f28308294e0292	37.7873703	-122.4336712
1014	The Morris	2501 Mariposa St.	San Francisco	California	94110	8f283082ea6a375	37.76314	-122.40833
1015	Avery	1552 Fillmore St.	San Francisco	California	94115	8f2830829422d02	37.7841057	-122.4327933
1016	Delfina	3621 18th St.	San Francisco	California	94110	8f283082c2d804a	37.7614541	-122.4241613
1017	Café Jacqueline	1454 Grant Ave.	San Francisco	California	94133	8f283082b48d8dc	37.80056	-122.40738
1018	Villon	1100 Market St.	San Francisco	California	94102	8f283082878325c	37.78104	-122.41189
1019	Che Fico	838 Divisadero St.	San Francisco	California	94117	8f2830829c762d9	37.777473	-122.43822
1020	Um.ma	1220 Ninth Ave.	San Francisco	California	94122	8f283095a898656	37.764766	-122.466364
1021	Ssal	2226 Polk St.	San Francisco	California	94109	8f283082b055422	37.7972584	-122.4219651
1022	Californios	355 11th St.	San Francisco	California	94103	8f28308281b60cc	37.7712406	-122.4131414
1023	Farmhouse Kitchen Thai	710 Florida St.	San Francisco	California	94110	8f283082c6a0773	37.760246	-122.41095
1024	Bar Crenn	3131 Fillmore St.	San Francisco	California	94123	8f2830876c36645	37.798435	-122.43581
1025	Hamano Sushi	1332 Castro St.	San Francisco	California	94114	8f283082dd0692d	37.7510261	-122.4341135
1026	La Taqueria	2889 Mission St.	San Francisco	California	94110	8f283082c028cde	37.750828	-122.41827
1027	Shizen	370 14th St.	San Francisco	California	94103	8f28308288c096d	37.7682494	-122.4216544
1028	Izakaya Rintaro	82 14th St.	San Francisco	California	94103	8f2830828c45862	37.76858	-122.415115
1029	The Shota	115 Sansome St.	San Francisco	California	94104	8f283082a230aa3	37.7915182	-122.4009242
1030	Yank Sing	101 Spear St.	San Francisco	California	94105	8f283082a72b789	37.79186	-122.39265
1031	Oma San Francisco Station	1737 Post St. #337	San Francisco	California	94115	8f2830829589626	37.7850342	-122.4309219
1032	Spruce	3640 Sacramento St.	San Francisco	California	94118	8f2830829353630	37.78772	-122.45264
1033	Berber	1516 Broadway	San Francisco	California	94109	8f283082b075d50	37.7959011	-122.4225012
1034	Octavia	1701 Octavia St.	San Francisco	California	94109	8f283082b86144e	37.7880138	-122.4270235
1035	Nightbird	330 Gough St.	San Francisco	California	94102	8f28308283a5c71	37.776485	-122.42288
1036	Nari	1625 Post St.	San Francisco	California	94115	8f283082959b428	37.7855421	-122.4288317
1037	Gozu	201 Spear St.	San Francisco	California	94105	8f283082a72e749	37.7912032	-122.3922445
1038	Palette Tea House	900 N. Point St.	San Francisco	California	94109	8f283080d933910	37.8061062	-122.4227522
1039	Frances	3870 17th St.	San Francisco	California	94114	8f283082d401b34	37.76293	-122.43239
1040	Gracias Madre SF	2211 Mission St.	San Francisco	California	94110	8f283082893248c	37.76162	-122.419304
1041	Marlena	300 Precita Ave.	San Francisco	California	94110	8f283082cc41d9e	37.7467485	-122.4134486
1042	The Kitchen	2225 Hurley Way, Ste. 101	Sacramento	California	95825	8f2832b124e894b	38.5890509	-121.414234
1043	Localis	2031 S St.	Sacramento	California	95811	8f2832b1524ace2	38.5665938	-121.4829661
1044	Beast + Bounty	1701 R St.	Sacramento	California	95811	8f2832b02420a5e	38.5689202	-121.4870595
1045	Mulvaney’s B&L	1215 19th St.	Sacramento	California	95811	8f2832b11b31ce0	38.574375	-121.48236
1046	Camden Spit & Larder	555 Capitol Mall	Sacramento	California	95814	8f2832b1c902c92	38.5788217	-121.5002549
1047	Zócalo	1801 Capitol Ave.	Sacramento	California	95801	8f2832b11b2148d	38.574226	-121.4837515
1048	Canon	1719 34th St.	Sacramento	California	95816	8f2832b157a0c36	38.5639044	-121.4650099
1049	Grange	926 J St.	Sacramento	California	95814	8f2832b026d8a2a	38.5802489	-121.4937062
1050	Allora	5215 Folsom St.	Sacramento	California	95819	8f2832b146c655d	38.560177	-121.44248
1051	Ella	1131 K St.	Sacramento	California	95814	8f2832b02688062	38.5786358	-121.4914258
1052	Bacon & Butter	5913 Broadway	Sacramento	California	95820	8f2832b1452085d	38.54683	-121.43599
1053	Binchoyaki	2226 10th St.	Sacramento	California	95818	8f2832b021421a5	38.5661311	-121.4998105
1054	Frank Fat’s	806 L St.	Sacramento	California	95814	8f2832b02658780	38.5785995	-121.4968009
1055	Yue Huang	3860 Truxel Rd.	Sacramento	California	95834	8f2832b1b3a2033	38.6380533	-121.5040297
1056	Caruso's	1773 S. Jameson Ln.	Montecito	California	93108	8f291265d4561b5	34.4200948	-119.6257156
1057	Shunka	369 E. 17th St., Ste. 17	Costa Mesa	California	92627	8f29a54c04c976c	33.630962	-117.913345
1058	Vaca	695 Town Center Dr., Ste. 170	Costa Mesa	California	92626	8f29a54daa22981	33.692516	-117.8851
1059	Taco María	3313 Hyland Blvd., Ste. C21	Costa Mesa	California	92626	8f29a54d9070284	33.6949591	-117.9257477
1060	Ikko	735 Baker St.	Costa Mesa	California	92626	8f29a54d8c9a425	33.680073	-117.88718
1061	Knife Pleat	3333 S. Bristol St., Ste. 3001	Costa Mesa	California	92626	8f29a54dab01840	33.6904299	-117.8856979
1062	AnQi Bistro	3333 Bristol St.	Costa Mesa	California	92626	8f29a54dab0180e	33.69041	-117.88564
1063	Hana re	2930 Bristol St.	Costa Mesa	California	92626	8f29a54de34e39d	33.6778676	-117.8854377
1064	Habana	2930 Bristol St.	Costa Mesa	California	92626	8f29a54de34a350	33.6783243	-117.8855569
1065	Arc Food & Libations	3303 Hyland Ave., Ste. F	Costa Mesa	California	92626	8f29a54d90a3a14	33.6951651	-117.9204203
1066	Bird Dog	420 Ramona St.	Palo Alto	California	94301	8f283474e59e79a	37.445793	-122.16308
1067	iTalico	341 California Ave.	Palo Alto	California	94306	8f2834743da925c	37.4269959	-122.1443652
1068	Evvia	420 Emerson St.	Palo Alto	California	94301	8f283474e59c90c	37.44513	-122.1638
1069	Zola	565 Bryant St.	Palo Alto	California	94301	8f283475d9667a3	37.445244	-122.160576
1070	Vina Enoteca	700 Welch Rd., Unit 110	Palo Alto	California	94304	8f283474ed58592	37.437077	-122.17345
1071	Tamarine	546 University Ave.	Palo Alto	California	94301	8f283475d808cb5	37.4490756	-122.1582014
1072	Protégé	250 California Ave.	Palo Alto	California	94306	8f2834743d89d55	37.427853	-122.14362
1073	Ettan	518 Bryant St.	Palo Alto	California	94301	8f283475d961cb6	37.4453988	-122.1614749
1074	Floret	225 Bowery	New York	New York State	10002	8f2a1072cb8bda1	40.7220028	-73.9932447
1075	Cafe Sabarsky	1048 Fifth Ave.	New York	New York State	10028	8f2a1008918d89e	40.78131	-73.96028
1076	The Inn at Pound Ridge	258 Westchester Ave.	Pound Ridge	New York State	10576	8f2a1099a60daa9	41.2096808	-73.5749339
1077	The Modern	9 W. 53rd St.	New York	New York State	10019	8f2a100d60a178c	40.76106	-73.97628
1078	X20 Xaviars On the Hudson	71 Water Grant St.	Yonkers	New York State	10701	8f2a1018ac63608	40.9349701	-73.9041524
1079	R40	47-16 Vernon Blvd.	New York	New York State	11101	8f2a100d012d0e5	40.7450882	-73.953442
1080	Taboon	773 Tenth Ave.	New York	New York State	10019	8f2a10725973a48	40.76627	-73.991
1081	Lusardi's	1494 Second Ave.	New York	New York State	10075	8f2a100892202cd	40.77241	-73.95539
1082	Le Fond	105 Norman Ave.	New York	New York State	11222	8f2a100d1470d9a	40.7257542	-73.9509876
1083	Barney Greengrass	541 Amsterdam Ave.	New York	New York State	10024	8f2a100882f3aed	40.7878802	-73.9747537
1084	Secchu Yokota	199 E. 3rd St.	New York	New York State	10009	8f2a100d34e94d9	40.7227804	-73.9831107
1085	The Four Horsemen	295 Grand St.	New York	New York State	11211	8f2a100dec2b082	40.7129264	-73.9574999
1086	abcV	38 E. 19th St.	New York	New York State	10003	8f2a100d20c850b	40.7381964	-73.9894202
1087	Mifune	245 E. 44th St.	New York	New York State	10017	8f2a100d62e6a6c	40.75133	-73.971725
1088	Jajaja	162 East Broadway	New York	New York State	10002	8f2a1072dd88376	40.7141754	-73.9903202
1089	Hirohisa	73 Thompson St.	New York	New York State	10012	8f2a1072c18d158	40.72452	-74.003006
1090	Meritage	1505 Weaver St.	Scarsdale	New York State	10583	8f2a1011374a68e	40.981802	-73.7760616
1091	Eleven Madison Park	11 Madison Ave.	New York	New York State	10010	8f2a100d200100a	40.7415543	-73.9872414
1092	Pearl Oyster Bar	18 Cornelia St.	New York	New York State	10014	8f2a1072cd52a88	40.73128	-74.00198
1093	Estela	47 E. Houston St.	New York	New York State	10012	8f2a1072c8c8b63	40.72471	-73.9948
1094	Il Buco Alimentari e Vineria	53 Great Jones St.	New York	New York State	10012	8f2a1072c854060	40.726665	-73.992386
1095	Anella	222 Franklin St.	New York	New York State	11222	8f2a100d02f2a80	40.733246	-73.9580518
1096	Barawine	200 Lenox Ave.	New York	New York State	10027	8f2a1008dce5504	40.804707	-73.94764
1097	Bajeko Sekuwa	43-16 Queens Blvd.	New York	New York State	11104	8f2a100d5b9ac6d	40.74307	-73.9209206
1098	Fausto	348 Flatbush Ave.	New York	New York State	11238	8f2a100da2d3359	40.67612	-73.97174
1099	Chola	232 E. 58th St.	New York	New York State	10022	8f2a100d6b98874	40.760369	-73.96573
1100	Mint Premium Foods	19 Main St.	Tarrytown	New York State	10591	8f2a10c587a14ce	41.0768001	-73.859404
1101	Tuome	536 E. 5th St.	New York	New York State	10009	8f2a100d34e530a	40.724194	-73.9828
1102	Sottocasa	298 Atlantic Ave.	New York	New York State	11201	8f2a1072984c913	40.6884568	-73.9889416
1103	Ivan Ramen	25 Clinton St.	New York	New York State	10002	8f2a1072cb6db81	40.720497	-73.98439
1104	The Loyal	289 Bleecker St.	New York	New York State	10014	8f2a1072cc26cd3	40.732174	-74.003494
1105	Himalayan Yak	72-20 Roosevelt Ave.	New York	New York State	11372	8f2a100c68d8db4	40.7466017	-73.8927534
1106	Popina	127 Columbia St.	New York	New York State	11231	8f2a10729032db6	40.6874514	-74.0013993
1107	Sushi Daizen	47-38 Vernon Blvd.	New York	New York State	11101	8f2a100d0174424	40.744446	-73.953606
1108	Sushi Amane	245 E. 44th St.	New York	New York State	10017	8f2a100d62e44d0	40.7514424	-73.9717128
1109	Peasant	194 Elizabeth St.	New York	New York State	10012	8f2a1072caa600a	40.7217176	-73.9944078
1110	Claro	284 Third Ave.	New York	New York State	11215	8f2a10774d197b5	40.677395	-73.98615
1111	Buvette	42 Grove St.	New York	New York State	10014	8f2a1072cd1a793	40.7327506	-74.0042557
1112	Tsukimi	288 E. 10th St.	New York	New York State	10003	8f2a100d3586284	40.7290162	-73.9852509
1113	Asian Jewels	133-30 39th Ave.	New York	New York State	11354	8f2a100e06110b4	40.7592586	-73.8332919
1114	Ciccio	190 Sixth Ave.	New York	New York State	10013	8f2a1072c1a20d3	40.726353	-74.003525
1115	Per Se	10 Columbus Circle	New York	New York State	10019	8f2a1008b268af5	40.7680545	-73.9825882
1116	The Leopard at Des Artistes	1 W. 67th St.	New York	New York State	10023	8f2a1008bae952a	40.7732594	-73.9785409
1117	O Mandarin Chinese	361 N. Central Ave.	Hartsdale	New York State	10530	8f2a101a594aa4c	41.0291868	-73.7900816
1118	Balthazar	80 Spring St.	New York	New York State	10012	8f2a1072c15cb58	40.7227024	-73.9981329
1119	Sabry's	24-25 Steinway St.	New York	New York State	11102	8f2a100f3896275	40.76834	-73.91112
1120	Kimika	40 Kenmare St.	New York	New York State	10012	8f2a1072ca80169	40.7205739	-73.9951428
1121	Pylos	128 E. 7th St.	New York	New York State	10009	8f2a100d3411704	40.7261364	-73.9840047
1122	The Whitlock	17 Katonah Ave.	Katonah	New York State	10536	8f2a10d409b2303	41.259844	-73.684386
1123	Craft	43 E. 19th St.	New York	New York State	10003	8f2a100d20c888b	40.738202	-73.9891506
1124	Casellula	401 W. 52nd St.	New York	New York State	10019	8f2a100d659a0b5	40.7649884	-73.9882319
1125	Hutong	731 Lexington Ave.	New York	New York State	10022	8f2a100d6160da3	40.761961	-73.9679185
1126	Danji	346 W. 52nd St.	New York	New York State	10019	8f2a100d64a4353	40.764088	-73.9868
1127	Tong	321 Starr St.	New York	New York State	11237	8f2a100dc164900	40.70804	-73.9203333
1128	Via Carota	51 Grove St.	New York	New York State	10014	8f2a1072cd1eaf2	40.7331146	-74.0035517
1129	Hasaki	210 E. 9th St.	New York	New York State	10003	8f2a1072c975a8b	40.7297441	-73.9887831
1130	Blue Hill at Stone Barns	630 Bedford Rd.	Tarrytown	New York State	10591	8f2a10c5c8c3b1e	41.1007146	-73.8292966
1131	Vestry	246 Spring St.	New York	New York State	10013	8f2a1072c193b25	40.7256137	-74.0055581
1132	Peter Luger	178 Broadway	New York	New York State	11211	8f2a100de574956	40.709889	-73.9625494
1133	Hwa Yuan	42 East Broadway	New York	New York State	10002	8f2a1072c266ad3	40.7136659	-73.9960893
1134	Kura	130 St. Marks Pl.	New York	New York State	10003	8f2a100d34336c8	40.7267617	-73.9834994
1135	Sushi Seki	1143 First Ave.	New York	New York State	10065	8f2a100d6b310b4	40.76196	-73.9606
1136	Ainslie	76 Ainslie St.	New York	New York State	11211	8f2a100de8b5c2c	40.7124826	-73.9518817
1137	Miss Lily’s	132 W. Houston St.	New York	New York State	10012	8f2a1072cc41a5c	40.72786	-74.00143
1138	Shabushabu Mayumon	115 Division St.	New York	New York State	10002	8f2a1072dd9b91a	40.7144011	-73.9921026
1139	Cut by Wolfgang Puck	99 Church St.	New York	New York State	10007	8f2a107289a2746	40.712927	-74.0094207
1140	Ko	8 Extra Pl.	New York	New York State	10003	8f2a1072cba49a4	40.7246476	-73.9916056
1141	The Black Ant	60 Second Ave.	New York	New York State	10003	8f2a1072c868d2d	40.7258548	-73.9896269
1142	PDA Pizza	669 Union St.	New York	New York State	11215	8f2a10774d75d9a	40.6773423	-73.9827094
1143	Atomix	104 E. 30th St.	New York	New York State	10016	8f2a100d28de065	40.7443058	-73.9826751
1144	Ruby's Oyster Bar & Bistro	45 Purchase St.	Rye	New York State	10580	8f2a10100290c14	40.983225	-73.684675
1145	Locanda Vini e Olii	129 Gates Ave.	New York	New York State	11238	8f2a100daaa311d	40.6848836	-73.9629934
1146	Lupa	170 Thompson St.	New York	New York State	10012	8f2a1072cc69133	40.7276991	-74.0001044
1147	Chama Mama	149 W. 14th St.	New York	New York State	10011	8f2a100d279dc68	40.7383451	-73.9986984
1148	L'inizio	698 Saw Mill River Rd.	Ardsley	New York State	10502	8f2a101a3d5a449	41.0122835	-73.8474191
1149	Wallsé	344 W. 11th St.	New York	New York State	10014	8f2a10721acccd5	40.7354574	-74.0081949
1150	aRoqa	206 Ninth Ave.	New York	New York State	10011	8f2a100d259d4b1	40.746166	-74.00148
1151	Francie	134 Broadway	New York	New York State	11249	8f2a100de52bda5	40.7103459	-73.9637588
1152	Scampi	30 W. 18th St.	New York	New York State	10011	8f2a100d270546a	40.73913	-73.99341
1153	Babbo	110 Waverly Pl.	New York	New York State	10011	8f2a1072cd66c19	40.73233	-73.99916
1154	Little Park	85 West Broadway	New York	New York State	10007	8f2a1072c6554a2	40.7153747	-74.0091118
1155	Casa Mono	52 Irving Pl.	New York	New York State	10003	8f2a100d238e018	40.735895	-73.9873421
1156	LaLou	581 Vanderbilt Ave.	New York	New York State	11238	8f2a100da31b51b	40.6806533	-73.9676494
1157	Sushi Ishikawa	419 E. 74th St.	New York	New York State	10021	8f2a1008924135e	40.7687398	-73.9539469
1158	Boulud Sud	20 W. 64th St.	New York	New York State	10023	8f2a1008b36272c	40.7718825	-73.9817937
1159	Abyssinia	268 W. 135th St.	New York	New York State	10030	8f2a1008cb296e9	40.81618	-73.945946
1160	Soba Totto	211 E. 43rd St.	New York	New York State	10017	8f2a100d62f0660	40.7512396	-73.9733497
1161	Avant Garden	130 E. 7th St.	New York	New York State	10009	8f2a100d34110d4	40.726143	-73.98395
1162	Suki	111 First Ave.	New York	New York State	10003	8f2a100d34a0414	40.726954	-73.9859892
1163	Liebman's	552 W. 235th St.	New York	New York State	10463	8f2a100a5670824	40.8855188	-73.909595
1164	Sunday in Brooklyn	348 Wythe Ave.	New York	New York State	11249	8f2a100d3265028	40.7142164	-73.9653572
1165	The Barn at Bedford Post Inn	954 Old Post Rd.	Bedford	New York State	10506	8f2a10d6b124994	41.2190236	-73.6243619
1166	JoJo	160 E. 64th St.	New York	New York State	10065	8f2a100d6819b18	40.765182	-73.9656
1167	Le Jardinier New York	610 Lexington Ave.	New York	New York State	10022	8f2a100d6043cd9	40.7579445	-73.9714729
1168	Orsay	1057 Lexington Ave.	New York	New York State	10021	8f2a100892b1b64	40.7724746	-73.9605803
1169	Beccofino	5704 Mosholu Ave.	New York	New York State	10462	8f2a1018b6aaa24	40.90527	-73.90048
1170	Sushi Ginza Onodera	461 Fifth Ave.	New York	New York State	10017	8f2a100d66edc58	40.752396	-73.981575
1171	Noda	37 W. 20th St.	New York	New York State	10001	8f2a100d2726c12	40.7404543	-73.9930802
1172	Masa	10 Columbus Circle	New York	New York State	10019	8f2a1008b26d42d	40.76819	-73.98234
1173	Soothr	204 E. 13th St.	New York	New York State	10003	8f2a100d22f0312	40.7324059	-73.9874378
1174	Mercato	352 W. 39th St.	New York	New York State	10018	8f2a10725ae5cac	40.755937	-73.9927903
1175	Fantasy Cuisine	20 N. Central Ave.	Hartsdale	New York State	10530	8f2a101a532ace6	41.0194025	-73.7974697
1176	Buttermilk Channel	524 Court St.	New York	New York State	11231	8f2a107292e3569	40.6759873	-73.9991027
1177	Indian Accent	123 W. 56th St.	New York	New York State	10019	8f2a100d6560022	40.764107	-73.97863
1178	Aoi Kitchen	320 E. 6th St.	New York	New York State	10003	8f2a100d34b3cf4	40.7269748	-73.9876685
1179	Pasquale Jones	187 Mulberry St.	New York	New York State	10012	8f2a1072ca9428d	40.7211213	-73.9965468
1180	Clinton St. Baking Company	4 Clinton St.	New York	New York State	10002	8f2a100d3790bb4	40.7213106	-73.9838213
1181	Mission Ceviche	1400 Second Ave.	New York	New York State	10021	8f2a100892c58d1	40.7692368	-73.9579292
1182	Tre Otto	1410 Madison Ave.	New York	New York State	10029	8f2a100899b3369	40.7883887	-73.9534066
1183	Kochi	652 Tenth Ave.	New York	New York State	10036	8f2a10725859d1e	40.7620076	-73.993568
1184	Raoul's	180 Prince St.	New York	New York State	10012	8f2a1072c1a536d	40.7262802	-74.0020439
1185	Faun	606 Vanderbilt Ave.	New York	New York State	11238	8f2a100da21d734	40.67825	-73.968704
1186	Pastis	52 Gansevoort St.	New York	New York State	10014	8f2a10721a06921	40.7393284	-74.0067674
1187	L'Artusi	228 W. 10th St.	New York	New York State	10014	8f2a1072cda1614	40.733818	-74.00516
1188	Crown Shy	70 Pine St.	New York	New York State	10005	8f2a107288ea126	40.7067068	-74.0087206
1189	La Vara	268 Clinton St.	New York	New York State	11201	8f2a107298db0b6	40.6877663	-73.9956114
1190	Casa Apicii	62 W. 9th St.	New York	New York State	10011	8f2a100d26c0614	40.733635	-73.9981292
1191	Houseman	508 Greenwich St.	New York	New York State	10018	8f2a1072c55531c	40.725758	-74.009155
1192	Ernesto's	259 East Broadway	New York	New York State	10002	8f2a1072dd0d05c	40.7143679	-73.9855324
1193	Rule of Thirds	171 Banker St.	New York	New York State	11222	8f2a100d14c62e5	40.7244929	-73.9550587
1194	Bamboo Garden	6409 Eighth Ave.	New York	New York State	11220	8f2a10773102cf3	40.633095	-74.01176
1195	Taverna Kyclades	36-01 Ditmars Blvd.	New York	New York State	11105	8f2a100f06e4cda	40.77437	-73.9082
1196	Atera	77 Worth St.	New York	New York State	10013	8f2a1072c74ea01	40.7168498	-74.0055912
1197	La Mercerie	53 Howard St.	New York	New York State	10013	8f2a1072c0ec61b	40.7202691	-74.002183
1198	Baar Baar	13 E. 1st St.	New York	New York State	10003	8f2a1072c84b7b0	40.7244388	-73.9913729
1199	Gelso & Grand	186 Grand St.	New York	New York State	10013	8f2a1072c334185	40.7194544	-73.9973999
1200	Sushi Noz	181 E. 78th St.	New York	New York State	10075	8f2a1008938cce4	40.77384	-73.958275
1201	Roberto's	603 Crescent Ave.	New York	New York State	10458	8f2a100acb5460c	40.8536779	-73.8882356
1202	Melba's	300 W. 114th St.	New York	New York State	10026	8f2a1008d5abd08	40.80304	-73.95659
1203	The Dutch	131 Sullivan St.	New York	New York State	10012	8f2a1072c1a5d65	40.7266199	-74.0021539
1204	Café Altro Paradiso	234 Spring St.	New York	New York State	10013	8f2a1072c182231	40.7254751	-74.0045848
1205	Giuliana's	4105 Hylan Blvd.	New York	New York State	10308	8f2a1060dcc67a1	40.53977	-74.14848
1206	Blue Hill	75 Washington Pl.	New York	New York State	10011	8f2a1072cd75250	40.7319711	-73.9996385
1207	Hyun	10 E. 33rd St.	New York	New York State	10016	8f2a100d2895759	40.7475556	-73.9845154
1208	Baker & Co.	259 Bleecker St.	New York	New York State	10014	8f2a1072cc21416	40.7313992	-74.0029852
1209	Marc Forgione	134 Reade St.	New York	New York State	10013	8f2a1072c608908	40.71656	-74.00956
1210	Seis Vecinos	640 Prospect Ave.	New York	New York State	10451	8f2a100a90dc14b	40.815186	-73.90339
1211	Faro	436 Jefferson St.	New York	New York State	11237	8f2a100dc172648	40.7076146	-73.9231041
1212	La Loncheria	41 Wilson Ave.	New York	New York State	11237	8f2a100dc0d9cae	40.7028887	-73.9293171
1213	Camillo	1146 Nostrand Ave.	New York	New York State	11225	8f2a107666c9871	40.6411579	-73.9486149
1214	Periyali	35 W. 20th St.	New York	New York State	10011	8f2a100d20982e9	40.74081	-73.99298
1215	North Star	85 Westchester Ave.	Pound Ridge	New York State	10576	8f2a1099b2b0619	41.1911166	-73.5543709
1216	232 Bleecker	232 Bleecker St.	New York	New York State	10014	8f2a1072cc29cb0	40.730392	-74.0025208
1217	Pippali	129 E. 27th St.	New York	New York State	10016	8f2a100d2140d02	40.7422722	-73.9832953
1218	Kajitsu	125 E. 39th St.	New York	New York State	10016	8f2a100d291cd1e	40.7499602	-73.9781131
1219	Shuka	38 MacDougal St.	New York	New York State	10012	8f2a1072cc5d0d3	40.7275048	-74.0026527
1220	DaXi Sichuan	136-20 Roosevelt Ave., Ste. 2R	New York	New York State	11354	8f2a100e0750110	40.759773	-73.82923
1221	Purdy's Farmer & the Fish	100 Titicus Rd.	North Salem	New York State	10560	8f2a146db8dd9ad	41.3280818	-73.6559045
1222	Ulivo	4 W. 28th St.	New York	New York State	10001	8f2a100d21122a2	40.744812	-73.9877
1223	al di là	248 Fifth Ave.	New York	New York State	11215	8f2a10774d6b82b	40.67539	-73.98139
1224	Virginia’s	647 E. 11 St.	New York	New York State	10009	8f2a100d3563021	40.7267431	-73.9774482
1225	LamaLo	11 E. 31st St.	New York	New York State	10016	8f2a100d289a35b	40.7463499	-73.9851832
1226	Sushi Katsuei	210 Seventh Ave.	New York	New York State	11215	8f2a107748c0654	40.670696	-73.97851
1227	L’Antagoniste	238 Malcolm X Blvd.	New York	New York State	11221	8f2a100d8a010aa	40.6849777	-73.9295177
1228	Barbetta	321 W. 46th St.	New York	New York State	10036	8f2a10725b2dc86	40.76022	-73.98841
1229	Novitá	102 E. 22nd St.	New York	New York State	10010	8f2a100d2051046	40.7392833	-73.9864906
1230	Blue Ribbon	97 Sullivan St.	New York	New York State	10012	8f2a1072c1aad2c	40.7254987	-74.0030747
1231	Cookshop	156 Tenth Ave.	New York	New York State	10011	8f2a1072194a792	40.74557	-74.00539
1232	Shion 69 Leonard Street	69 Leonard St.	New York	New York State	10013	8f2a1072c745684	40.71757	-74.00549
1233	The Musket Room	265 Elizabeth St.	New York	New York State	10012	8f2a1072cbb332d	40.723915	-73.99375
1234	Sofreh	75 St. Marks Ave.	New York	New York State	11217	8f2a100da296c60	40.6797663	-73.9741048
1235	ZZ’s Clam Bar	169 Thompson St.	New York	New York State	10012	8f2a1072cc6bb26	40.727646	-74.00046
1236	Oxalis	791 Washington Ave.	New York	New York State	11238	8f2a100db50dc99	40.6729122	-73.9627166
1237	Oxomoco	128 Greenpoint Ave.	New York	New York State	11222	8f2a100d1586405	40.7300224	-73.9555039
1238	Dirt Candy	86 Allen St.	New York	New York State	10002	8f2a1072ca53698	40.71794	-73.99087
1239	Jua	36 E. 22nd St.	New York	New York State	10010	8f2a100d20e5b61	40.740014	-73.9874479
1240	Tamarind	99 Hudson St.	New York	New York State	10013	8f2a1072c7198a6	40.719215	-74.008865
1241	Cervo’s	43 Canal St.	New York	New York State	10002	8f2a1072dd9dc0d	40.71479	-73.9914
1242	Alta Calidad	552 Vanderbilt Ave.	New York	New York State	11238	8f2a100da230a35	40.6801476	-73.9681126
1243	Wayan	20 Spring St.	New York	New York State	10012	8f2a1072cab1ba1	40.7213518	-73.9950963
1244	Meadowsweet	149 Broadway	New York	New York State	11212	8f2a100de529da3	40.710354	-73.96317
1245	Maya	1191 First Ave.	New York	New York State	10065	8f2a100d4498c05	40.76325	-73.95968
1246	Frenchette	241 West Broadway	New York	New York State	10013	8f2a1072c0da5a6	40.719677	-74.005875
1247	Huertas	107 First Ave.	New York	New York State	10003	8f2a100d34a2a4c	40.726753	-73.98607
1248	Oceans	233 Park Ave. South	New York	New York State	10003	8f2a100d23b2a4a	40.7376461	-73.9880458
